order_id,order_ts,order_date,customer_id,customer_name,segment,region,channel,line_no,product_id,product_name,product_category,quantity,unit_price,line_total,currency
O100499,2025-09-27T18:39:31,2025-09-27,C0049,Customer 0049,Mid-Market,SE,web,1,P120,Enterprise Subscription,subscription,1,186.17,186.17,USD
O100500,2025-09-27T17:09:39,2025-09-27,C0050,Customer 0050,Consumer,W,partner,1,P300,Implementation Package,service,1,521.68,521.68,USD
O100500,2025-09-27T17:09:39,2025-09-27,C0050,Customer 0050,Consumer,W,partner,2,P210,Automation Add-on,addon,1,60.59,60.59,USD
O100500,2025-09-27T17:09:39,2025-09-27,C0050,Customer 0050,Consumer,W,partner,3,P200,Analytics Add-on,addon,1,37.99,37.99,USD
O100501,2025-09-27T12:20:08,2025-09-27,C0052,Customer 0052,SMB,MW,web,1,P300,Implementation Package,service,1,493.12,493.12,USD
O100502,2025-09-27T17:34:11,2025-09-27,C0192,Customer 0192,Mid-Market,MW,mobile,1,P210,Automation Add-on,addon,1,63.41,63.41,USD
O100502,2025-09-27T17:34:11,2025-09-27,C0192,Customer 0192,Mid-Market,MW,mobile,2,P100,Starter Subscription,subscription,1,28.47,28.47,USD
O100503,2025-09-27T08:02:59,2025-09-27,C0157,Customer 0157,Consumer,MW,web,1,P100,Starter Subscription,subscription,1,30.88,30.88,USD
O100503,2025-09-27T08:02:59,2025-09-27,C0157,Customer 0157,Consumer,MW,web,2,P120,Enterprise Subscription,subscription,1,204.08,204.08,USD
O100503,2025-09-27T08:02:59,2025-09-27,C0157,Customer 0157,Consumer,MW,web,3,P310,Training Package,service,1,318.87,318.87,USD
O100504,2025-09-27T11:56:41,2025-09-27,C0080,Customer 0080,Mid-Market,W,mobile,1,P300,Implementation Package,service,1,459.90,459.90,USD
O100505,2025-09-27T13:10:47,2025-09-27,C0138,Customer 0138,Mid-Market,W,web,1,P300,Implementation Package,service,1,481.82,481.82,USD
O100505,2025-09-27T13:10:47,2025-09-27,C0138,Customer 0138,Mid-Market,W,web,2,P200,Analytics Add-on,addon,1,37.66,37.66,USD
O100506,2025-09-27T17:23:28,2025-09-27,C0112,Customer 0112,SMB,NE,mobile,1,P310,Training Package,service,1,277.04,277.04,USD
O100507,2025-09-27T15:04:53,2025-09-27,C0007,Customer 0007,Consumer,W,web,1,P210,Automation Add-on,addon,1,55.63,55.63,USD
O100508,2025-09-27T17:07:54,2025-09-27,C0197,Customer 0197,Mid-Market,SW,web,1,P210,Automation Add-on,addon,1,54.47,54.47,USD
O100508,2025-09-27T17:07:54,2025-09-27,C0197,Customer 0197,Mid-Market,SW,web,2,P310,Training Package,service,1,314.50,314.50,USD
O100509,2025-09-27T18:46:11,2025-09-27,C0074,Customer 0074,Mid-Market,NE,partner,1,P120,Enterprise Subscription,subscription,1,211.16,211.16,USD
O100510,2025-09-27T15:24:29,2025-09-27,C0116,Customer 0116,Mid-Market,NE,web,1,P200,Analytics Add-on,addon,1,40.39,40.39,USD
O100511,2025-09-27T20:55:39,2025-09-27,C0077,Customer 0077,SMB,SE,web,1,P120,Enterprise Subscription,subscription,1,200.65,200.65,USD
O100512,2025-09-27T17:49:09,2025-09-27,C0175,Customer 0175,Enterprise,W,mobile,1,P310,Training Package,service,1,284.54,284.54,USD
O100513,2025-09-28T13:39:58,2025-09-28,C0017,Customer 0017,Enterprise,NE,web,1,P200,Analytics Add-on,addon,2,36.97,73.94,USD
O100513,2025-09-28T13:39:58,2025-09-28,C0017,Customer 0017,Enterprise,NE,web,2,P310,Training Package,service,1,289.59,289.59,USD
O100513,2025-09-28T13:39:58,2025-09-28,C0017,Customer 0017,Enterprise,NE,web,3,P120,Enterprise Subscription,subscription,1,208.63,208.63,USD
O100514,2025-09-28T18:09:58,2025-09-28,C0030,Customer 0030,Consumer,SW,web,1,P110,Professional Subscription,subscription,1,78.66,78.66,USD
O100514,2025-09-28T18:09:58,2025-09-28,C0030,Customer 0030,Consumer,SW,web,2,P200,Analytics Add-on,addon,1,36.94,36.94,USD
O100515,2025-09-28T14:58:09,2025-09-28,C0174,Customer 0174,Mid-Market,SW,web,1,P300,Implementation Package,service,1,482.42,482.42,USD
O100515,2025-09-28T14:58:09,2025-09-28,C0174,Customer 0174,Mid-Market,SW,web,2,P110,Professional Subscription,subscription,1,82.70,82.70,USD
O100515,2025-09-28T14:58:09,2025-09-28,C0174,Customer 0174,Mid-Market,SW,web,3,P120,Enterprise Subscription,subscription,1,208.12,208.12,USD
O100516,2025-09-28T15:27:21,2025-09-28,C0068,Customer 0068,SMB,SE,web,1,P310,Training Package,service,1,296.99,296.99,USD
O100516,2025-09-28T15:27:21,2025-09-28,C0068,Customer 0068,SMB,SE,web,2,P300,Implementation Package,service,1,465.49,465.49,USD
O100517,2025-09-28T12:35:12,2025-09-28,C0185,Customer 0185,SMB,SE,web,1,P200,Analytics Add-on,addon,2,36.41,72.82,USD
O100518,2025-09-28T13:50:42,2025-09-28,C0162,Customer 0162,SMB,W,web,1,P300,Implementation Package,service,1,470.16,470.16,USD
O100519,2025-09-28T08:05:11,2025-09-28,C0130,Customer 0130,SMB,MW,partner,1,P210,Automation Add-on,addon,2,63.46,126.92,USD
O100520,2025-09-28T12:48:10,2025-09-28,C0065,Customer 0065,Enterprise,NE,web,1,P120,Enterprise Subscription,subscription,1,211.82,211.82,USD
O100521,2025-09-28T12:46:53,2025-09-28,C0146,Customer 0146,SMB,SW,web,1,P310,Training Package,service,1,298.06,298.06,USD
O100522,2025-09-28T19:48:24,2025-09-28,C0037,Customer 0037,SMB,SE,web,1,P110,Professional Subscription,subscription,1,82.64,82.64,USD
O100523,2025-09-28T11:12:31,2025-09-28,C0072,Customer 0072,SMB,NE,mobile,1,P200,Analytics Add-on,addon,1,38.92,38.92,USD
O100524,2025-09-28T17:08:33,2025-09-28,C0032,Customer 0032,SMB,W,web,1,P310,Training Package,service,1,316.42,316.42,USD
O100524,2025-09-28T17:08:33,2025-09-28,C0032,Customer 0032,SMB,W,web,2,P300,Implementation Package,service,1,488.59,488.59,USD
O100525,2025-09-28T17:39:15,2025-09-28,C0182,Customer 0182,Consumer,MW,mobile,1,P210,Automation Add-on,addon,1,62.69,62.69,USD
O100526,2025-09-28T11:14:40,2025-09-28,C0122,Customer 0122,Consumer,W,web,1,P210,Automation Add-on,addon,1,59.58,59.58,USD
O100527,2025-09-28T10:18:01,2025-09-28,C0053,Customer 0053,SMB,SE,web,1,P200,Analytics Add-on,addon,1,38.78,38.78,USD
O100527,2025-09-28T10:18:01,2025-09-28,C0053,Customer 0053,SMB,SE,web,2,P100,Starter Subscription,subscription,1,30.90,30.90,USD
O100528,2025-09-29T13:01:07,2025-09-29,C0033,Customer 0033,SMB,W,web,1,P200,Analytics Add-on,addon,1,36.76,36.76,USD
O100529,2025-09-29T09:26:21,2025-09-29,C0087,Customer 0087,Mid-Market,W,mobile,1,P210,Automation Add-on,addon,1,59.23,59.23,USD
O100530,2025-09-29T10:32:20,2025-09-29,C0223,Customer 0223,Consumer,MW,web,1,P300,Implementation Package,service,1,460.62,460.62,USD
O100530,2025-09-29T10:32:20,2025-09-29,C0223,Customer 0223,Consumer,MW,web,2,P200,Analytics Add-on,addon,1,38.95,38.95,USD
O100531,2025-09-29T16:24:10,2025-09-29,C0096,Customer 0096,SMB,W,mobile,1,P120,Enterprise Subscription,subscription,1,189.31,189.31,USD
O100531,2025-09-29T16:24:10,2025-09-29,C0096,Customer 0096,SMB,W,mobile,2,P310,Training Package,service,1,318.04,318.04,USD
O100532,2025-09-29T11:56:37,2025-09-29,C0173,Customer 0173,SMB,SE,mobile,1,P100,Starter Subscription,subscription,1,29.69,29.69,USD
O100533,2025-09-29T20:10:58,2025-09-29,C0155,Customer 0155,Consumer,SE,web,1,P120,Enterprise Subscription,subscription,1,208.39,208.39,USD
O100534,2025-09-29T12:26:41,2025-09-29,C0020,Customer 0020,SMB,MW,web,1,P100,Starter Subscription,subscription,1,27.34,27.34,USD
O100534,2025-09-29T12:26:41,2025-09-29,C0020,Customer 0020,SMB,MW,web,2,P120,Enterprise Subscription,subscription,1,197.63,197.63,USD
O100535,2025-09-29T19:36:30,2025-09-29,C0006,Customer 0006,Consumer,W,web,1,P110,Professional Subscription,subscription,1,77.70,77.70,USD
O100535,2025-09-29T19:36:30,2025-09-29,C0006,Customer 0006,Consumer,W,web,2,P100,Starter Subscription,subscription,1,28.43,28.43,USD
O100536,2025-09-29T12:01:42,2025-09-29,C0206,Customer 0206,Consumer,SW,web,1,P110,Professional Subscription,subscription,1,78.34,78.34,USD
O100536,2025-09-29T12:01:42,2025-09-29,C0206,Customer 0206,Consumer,SW,web,2,P300,Implementation Package,service,1,459.24,459.24,USD
O100537,2025-09-29T14:11:37,2025-09-29,C0089,Customer 0089,SMB,NE,web,1,P120,Enterprise Subscription,subscription,1,207.51,207.51,USD
O100538,2025-09-29T20:34:55,2025-09-29,C0116,Customer 0116,Mid-Market,NE,mobile,1,P120,Enterprise Subscription,subscription,1,212.32,212.32,USD
O100538,2025-09-29T20:34:55,2025-09-29,C0116,Customer 0116,Mid-Market,NE,mobile,2,P210,Automation Add-on,addon,2,55.65,111.30,USD
O100539,2025-09-29T11:43:45,2025-09-29,C0190,Customer 0190,Consumer,W,mobile,1,P120,Enterprise Subscription,subscription,1,206.38,206.38,USD
O100540,2025-09-29T20:32:51,2025-09-29,C0229,Customer 0229,SMB,SE,web,1,P100,Starter Subscription,subscription,1,29.90,29.90,USD
O100541,2025-09-29T14:00:44,2025-09-29,C0170,Customer 0170,Mid-Market,SE,mobile,1,P120,Enterprise Subscription,subscription,1,189.72,189.72,USD
O100542,2025-09-29T13:43:31,2025-09-29,C0159,Customer 0159,Consumer,SW,partner,1,P200,Analytics Add-on,addon,1,38.84,38.84,USD
O100543,2025-09-30T10:29:17,2025-09-30,C0129,Customer 0129,Consumer,SE,mobile,1,P210,Automation Add-on,addon,2,61.12,122.24,USD
O100544,2025-09-30T19:51:41,2025-09-30,C0199,Customer 0199,Consumer,W,partner,1,P100,Starter Subscription,subscription,1,27.53,27.53,USD
O100544,2025-09-30T19:51:41,2025-09-30,C0199,Customer 0199,Consumer,W,partner,2,P120,Enterprise Subscription,subscription,1,193.91,193.91,USD
O100545,2025-09-30T12:56:42,2025-09-30,C0023,Customer 0023,Consumer,W,web,1,P110,Professional Subscription,subscription,1,84.14,84.14,USD
O100546,2025-09-30T17:26:07,2025-09-30,C0048,Customer 0048,Enterprise,SE,mobile,1,P110,Professional Subscription,subscription,1,76.48,76.48,USD
O100547,2025-09-30T20:04:09,2025-09-30,C0220,Customer 0220,Enterprise,SE,mobile,1,P110,Professional Subscription,subscription,1,78.72,78.72,USD
O100547,2025-09-30T20:04:09,2025-09-30,C0220,Customer 0220,Enterprise,SE,mobile,2,P100,Starter Subscription,subscription,1,31.27,31.27,USD
O100548,2025-09-30T11:42:46,2025-09-30,C0008,Customer 0008,SMB,W,partner,1,P210,Automation Add-on,addon,1,61.35,61.35,USD
O100549,2025-09-30T20:09:49,2025-09-30,C0181,Customer 0181,SMB,W,mobile,1,P200,Analytics Add-on,addon,1,38.78,38.78,USD
O100550,2025-09-30T18:17:59,2025-09-30,C0065,Customer 0065,Enterprise,NE,web,1,P210,Automation Add-on,addon,1,57.24,57.24,USD
O100551,2025-09-30T13:45:34,2025-09-30,C0176,Customer 0176,Mid-Market,SW,mobile,1,P200,Analytics Add-on,addon,2,39.13,78.26,USD
O100552,2025-09-30T19:17:59,2025-09-30,C0124,Customer 0124,SMB,SE,mobile,1,P110,Professional Subscription,subscription,1,75.90,75.90,USD
O100553,2025-09-30T12:03:27,2025-09-30,C0051,Customer 0051,Enterprise,SW,mobile,1,P100,Starter Subscription,subscription,1,28.89,28.89,USD
O100554,2025-09-30T13:39:46,2025-09-30,C0029,Customer 0029,Consumer,MW,web,1,P110,Professional Subscription,subscription,1,75.47,75.47,USD
O100555,2025-09-30T10:58:14,2025-09-30,C0043,Customer 0043,Mid-Market,MW,web,1,P300,Implementation Package,service,1,483.71,483.71,USD
O100556,2025-09-30T15:38:13,2025-09-30,C0215,Customer 0215,SMB,W,web,1,P210,Automation Add-on,addon,2,57.85,115.70,USD
O100556,2025-09-30T15:38:13,2025-09-30,C0215,Customer 0215,SMB,W,web,2,P300,Implementation Package,service,1,522.00,522.00,USD
O100557,2025-09-30T08:24:36,2025-09-30,C0205,Customer 0205,Consumer,SW,web,1,P200,Analytics Add-on,addon,1,40.40,40.40,USD
O100558,2025-09-30T19:35:03,2025-09-30,C0158,Customer 0158,SMB,W,web,1,P120,Enterprise Subscription,subscription,1,197.51,197.51,USD
O100559,2025-09-30T16:30:27,2025-09-30,C0074,Customer 0074,Mid-Market,NE,partner,1,P310,Training Package,service,1,321.07,321.07,USD
O100560,2025-09-30T10:10:03,2025-09-30,C0101,Customer 0101,SMB,SE,web,1,P110,Professional Subscription,subscription,1,83.23,83.23,USD
O100560,2025-09-30T10:10:03,2025-09-30,C0101,Customer 0101,SMB,SE,web,2,P210,Automation Add-on,addon,2,61.67,123.34,USD
O100561,2025-09-30T16:22:50,2025-09-30,C0166,Customer 0166,SMB,SE,mobile,1,P300,Implementation Package,service,1,519.09,519.09,USD
O100561,2025-09-30T16:22:50,2025-09-30,C0166,Customer 0166,SMB,SE,mobile,2,P200,Analytics Add-on,addon,2,41.73,83.46,USD
O100562,2025-10-01T15:12:48,2025-10-01,C0081,Customer 0081,SMB,W,web,1,P300,Implementation Package,service,1,518.99,518.99,USD
O100563,2025-10-01T10:57:40,2025-10-01,C0063,Customer 0063,SMB,NE,partner,1,P100,Starter Subscription,subscription,1,28.31,28.31,USD
O100564,2025-10-01T12:03:01,2025-10-01,C0144,Customer 0144,Consumer,W,web,1,P120,Enterprise Subscription,subscription,1,197.36,197.36,USD
O100564,2025-10-01T12:03:01,2025-10-01,C0144,Customer 0144,Consumer,W,web,2,P100,Starter Subscription,subscription,1,28.23,28.23,USD
O100565,2025-10-01T14:17:25,2025-10-01,C0158,Customer 0158,SMB,W,web,1,P100,Starter Subscription,subscription,1,31.10,31.10,USD
O100566,2025-10-01T15:58:10,2025-10-01,C0057,Customer 0057,Mid-Market,W,partner,1,P100,Starter Subscription,subscription,1,29.79,29.79,USD
O100567,2025-10-01T16:19:31,2025-10-01,C0085,Customer 0085,Mid-Market,SW,partner,1,P100,Starter Subscription,subscription,1,30.40,30.40,USD
O100567,2025-10-01T16:19:31,2025-10-01,C0085,Customer 0085,Mid-Market,SW,partner,2,P210,Automation Add-on,addon,1,55.29,55.29,USD
O100567,2025-10-01T16:19:31,2025-10-01,C0085,Customer 0085,Mid-Market,SW,partner,3,P120,Enterprise Subscription,subscription,1,187.79,187.79,USD
O100568,2025-10-01T09:15:10,2025-10-01,C0077,Customer 0077,SMB,SE,mobile,1,P300,Implementation Package,service,1,533.02,533.02,USD
O100568,2025-10-01T09:15:10,2025-10-01,C0077,Customer 0077,SMB,SE,mobile,2,P100,Starter Subscription,subscription,1,26.94,26.94,USD
O100568,2025-10-01T09:15:10,2025-10-01,C0077,Customer 0077,SMB,SE,mobile,3,P120,Enterprise Subscription,subscription,1,196.00,196.00,USD
O100569,2025-10-01T14:54:05,2025-10-01,C0152,Customer 0152,Consumer,MW,web,1,P300,Implementation Package,service,1,459.76,459.76,USD
O100570,2025-10-01T17:05:02,2025-10-01,C0010,Customer 0010,Consumer,MW,mobile,1,P110,Professional Subscription,subscription,1,84.02,84.02,USD
O100570,2025-10-01T17:05:02,2025-10-01,C0010,Customer 0010,Consumer,MW,mobile,2,P310,Training Package,service,1,314.51,314.51,USD
O100571,2025-10-01T19:30:51,2025-10-01,C0042,Customer 0042,Consumer,MW,web,1,P120,Enterprise Subscription,subscription,1,196.39,196.39,USD
O100571,2025-10-01T19:30:51,2025-10-01,C0042,Customer 0042,Consumer,MW,web,2,P310,Training Package,service,1,319.59,319.59,USD
O100571,2025-10-01T19:30:51,2025-10-01,C0042,Customer 0042,Consumer,MW,web,3,P200,Analytics Add-on,addon,1,40.04,40.04,USD
O100572,2025-10-01T12:49:21,2025-10-01,C0019,Customer 0019,Consumer,NE,mobile,1,P300,Implementation Package,service,1,497.53,497.53,USD
O100573,2025-10-01T15:29:42,2025-10-01,C0209,Customer 0209,SMB,NE,partner,1,P310,Training Package,service,1,296.59,296.59,USD
O100573,2025-10-01T15:29:42,2025-10-01,C0209,Customer 0209,SMB,NE,partner,2,P120,Enterprise Subscription,subscription,1,209.05,209.05,USD
O100574,2025-10-01T20:00:40,2025-10-01,C0010,Customer 0010,Consumer,MW,web,1,P210,Automation Add-on,addon,1,57.46,57.46,USD
O100575,2025-10-01T20:46:51,2025-10-01,C0112,Customer 0112,SMB,NE,web,1,P210,Automation Add-on,addon,2,63.69,127.38,USD
O100575,2025-10-01T20:46:51,2025-10-01,C0112,Customer 0112,SMB,NE,web,2,P310,Training Package,service,1,296.92,296.92,USD
O100575,2025-10-01T20:46:51,2025-10-01,C0112,Customer 0112,SMB,NE,web,3,P120,Enterprise Subscription,subscription,1,192.14,192.14,USD
O100576,2025-10-01T18:54:02,2025-10-01,C0077,Customer 0077,SMB,SE,mobile,1,P210,Automation Add-on,addon,1,56.79,56.79,USD
O100576,2025-10-01T18:54:02,2025-10-01,C0077,Customer 0077,SMB,SE,mobile,2,P120,Enterprise Subscription,subscription,1,199.98,199.98,USD
O100577,2025-10-01T20:40:50,2025-10-01,C0204,Customer 0204,SMB,MW,web,1,P100,Starter Subscription,subscription,1,31.27,31.27,USD
O100577,2025-10-01T20:40:50,2025-10-01,C0204,Customer 0204,SMB,MW,web,2,P200,Analytics Add-on,addon,1,39.21,39.21,USD
O100578,2025-10-01T18:18:42,2025-10-01,C0044,Customer 0044,SMB,NE,web,1,P200,Analytics Add-on,addon,1,40.43,40.43,USD
O100579,2025-10-01T16:07:30,2025-10-01,C0120,Customer 0120,Mid-Market,SW,mobile,1,P100,Starter Subscription,subscription,1,28.33,28.33,USD
O100580,2025-10-01T19:34:12,2025-10-01,C0209,Customer 0209,SMB,NE,web,1,P300,Implementation Package,service,1,486.24,486.24,USD
O100580,2025-10-01T19:34:12,2025-10-01,C0209,Customer 0209,SMB,NE,web,2,P120,Enterprise Subscription,subscription,1,195.47,195.47,USD
O100580,2025-10-01T19:34:12,2025-10-01,C0209,Customer 0209,SMB,NE,web,3,P100,Starter Subscription,subscription,1,30.19,30.19,USD
O100581,2025-10-01T20:31:35,2025-10-01,C0240,Customer 0240,Consumer,W,mobile,1,P300,Implementation Package,service,1,488.53,488.53,USD
O100582,2025-10-01T15:05:08,2025-10-01,C0221,Customer 0221,Consumer,MW,mobile,1,P210,Automation Add-on,addon,1,59.88,59.88,USD
O100583,2025-10-02T12:21:54,2025-10-02,C0040,Customer 0040,SMB,W,web,1,P210,Automation Add-on,addon,1,54.99,54.99,USD
O100584,2025-10-02T17:51:05,2025-10-02,C0055,Customer 0055,Mid-Market,NE,web,1,P310,Training Package,service,1,311.47,311.47,USD
O100585,2025-10-02T15:02:30,2025-10-02,C0229,Customer 0229,SMB,SE,mobile,1,P100,Starter Subscription,subscription,1,27.91,27.91,USD
O100586,2025-10-02T16:15:03,2025-10-02,C0127,Customer 0127,SMB,W,web,1,P200,Analytics Add-on,addon,2,37.71,75.42,USD
O100586,2025-10-02T16:15:03,2025-10-02,C0127,Customer 0127,SMB,W,web,2,P110,Professional Subscription,subscription,1,74.40,74.40,USD
O100587,2025-10-02T19:02:46,2025-10-02,C0064,Customer 0064,SMB,W,web,1,P110,Professional Subscription,subscription,1,76.18,76.18,USD
O100588,2025-10-02T13:20:26,2025-10-02,C0223,Customer 0223,Consumer,MW,web,1,P120,Enterprise Subscription,subscription,1,197.20,197.20,USD
O100589,2025-10-02T20:56:53,2025-10-02,C0016,Customer 0016,Enterprise,W,web,1,P120,Enterprise Subscription,subscription,1,189.57,189.57,USD
O100590,2025-10-02T11:44:55,2025-10-02,C0116,Customer 0116,Mid-Market,NE,web,1,P200,Analytics Add-on,addon,1,36.88,36.88,USD
O100591,2025-10-02T20:19:47,2025-10-02,C0133,Customer 0133,Consumer,SW,web,1,P100,Starter Subscription,subscription,1,27.80,27.80,USD
O100592,2025-10-02T19:19:46,2025-10-02,C0028,Customer 0028,SMB,SE,mobile,1,P310,Training Package,service,1,288.09,288.09,USD
O100593,2025-10-02T15:14:27,2025-10-02,C0086,Customer 0086,Consumer,SW,partner,1,P100,Starter Subscription,subscription,1,27.16,27.16,USD
O100594,2025-10-02T09:02:16,2025-10-02,C0095,Customer 0095,SMB,SE,web,1,P100,Starter Subscription,subscription,1,31.28,31.28,USD
O100595,2025-10-02T17:17:00,2025-10-02,C0237,Customer 0237,Mid-Market,MW,web,1,P120,Enterprise Subscription,subscription,1,207.07,207.07,USD
O100596,2025-10-02T08:07:46,2025-10-02,C0035,Customer 0035,SMB,SE,partner,1,P300,Implementation Package,service,1,519.49,519.49,USD
O100597,2025-10-02T19:52:10,2025-10-02,C0059,Customer 0059,Consumer,W,web,1,P210,Automation Add-on,addon,2,59.29,118.58,USD
O100598,2025-10-02T17:07:50,2025-10-02,C0224,Customer 0224,Mid-Market,MW,mobile,1,P110,Professional Subscription,subscription,1,84.68,84.68,USD
O100598,2025-10-02T17:07:50,2025-10-02,C0224,Customer 0224,Mid-Market,MW,mobile,2,P300,Implementation Package,service,1,468.12,468.12,USD
O100598,2025-10-02T17:07:50,2025-10-02,C0224,Customer 0224,Mid-Market,MW,mobile,3,P210,Automation Add-on,addon,1,58.01,58.01,USD
O100599,2025-10-02T11:08:51,2025-10-02,C0218,Customer 0218,Enterprise,SW,mobile,1,P100,Starter Subscription,subscription,1,27.37,27.37,USD
O100599,2025-10-02T11:08:51,2025-10-02,C0218,Customer 0218,Enterprise,SW,mobile,2,P210,Automation Add-on,addon,1,54.95,54.95,USD
O100600,2025-10-02T20:57:34,2025-10-02,C0113,Customer 0113,Enterprise,MW,mobile,1,P300,Implementation Package,service,1,518.84,518.84,USD
O100601,2025-10-02T15:02:32,2025-10-02,C0098,Customer 0098,SMB,W,web,1,P210,Automation Add-on,addon,1,54.31,54.31,USD
O100602,2025-10-02T18:03:23,2025-10-02,C0095,Customer 0095,SMB,SE,web,1,P210,Automation Add-on,addon,1,61.17,61.17,USD
O100603,2025-10-02T12:54:41,2025-10-02,C0188,Customer 0188,Mid-Market,SW,web,1,P200,Analytics Add-on,addon,1,38.24,38.24,USD
O100603,2025-10-02T12:54:41,2025-10-02,C0188,Customer 0188,Mid-Market,SW,web,2,P110,Professional Subscription,subscription,1,82.34,82.34,USD
O100603,2025-10-02T12:54:41,2025-10-02,C0188,Customer 0188,Mid-Market,SW,web,3,P210,Automation Add-on,addon,2,60.39,120.78,USD
O100604,2025-10-02T19:46:54,2025-10-02,C0095,Customer 0095,SMB,SE,web,1,P120,Enterprise Subscription,subscription,1,213.67,213.67,USD
O100605,2025-10-02T18:05:30,2025-10-02,C0006,Customer 0006,Consumer,W,web,1,P120,Enterprise Subscription,subscription,1,210.56,210.56,USD
O100606,2025-10-02T11:58:13,2025-10-02,C0062,Customer 0062,Consumer,SW,web,1,P120,Enterprise Subscription,subscription,1,209.46,209.46,USD
O100606,2025-10-02T11:58:13,2025-10-02,C0062,Customer 0062,Consumer,SW,web,2,P110,Professional Subscription,subscription,1,75.94,75.94,USD
